Campaign name,Ad name,Ad set name,Age,Gender,Reach,Impressions,Post engagements,Messaging conversations started,Clicks (all),Currency,Cost per post engagement,Cost per messaging conversation started,CTR (all),Amount spent (THB),Reporting starts,Reporting ends
2200 | DIA | Message  | วันแม่ปีนี้ มอบสิ่งล้ำค่าแทนคำว่ารัก | 1 - 31 Aug 26,Message - วันแม่ปีนี้ มอบสิ่งล้ำค่าแทนคำว่ารัก  - 1 - 31 AUG 26,2200 | DIA | Message | วันแม่ปีนี้ มอบสิ่งล้ำค่าแทนคำว่ารัก  - 1 - 31 AUG 26  [BKK],45-54,female,1682,5336,525,11,665,THB,1.37248012,65.50473309,12.46251874,720.552064,1/8/2026,31/8/2026
2200 | Pearl | Awareness | A gift of Grace A Present of Pearls | 1 - 31 Aug 26,Awareness - Pearl - A gift of Grace A Present of Pearls | 1 - 31 Aug 26,2200 | Pearl | Awareness  | A gift of Grace A Present of Pearls | 1 - 31 Aug 26 [Other-Province],18-24,female,47954,73209,64,1,71,THB,10.38944592,664.924539,0.09698261,664.924539,1/8/2026,31/8/2026
2200 | DIA | Awareness | To Mom with love and light | 1 - 15 Aug 26,Awareness  - To Mom with love and light | 1 - 15 Aug 26,2200 | DIA | Awareness  | To Mom with love and light | 1 - 15 Aug 26 [Other-Province],25-34,female,45584,73558,109,1,122,THB,5.80171968,632.3874449,0.16585552,632.3874449,1/8/2026,31/8/2026
2200 | DIA | Message  | วันแม่ปีนี้ มอบสิ่งล้ำค่าแทนคำว่ารัก | 1 - 31 Aug 26,Message - วันแม่ปีนี้ มอบสิ่งล้ำค่าแทนคำว่ารัก  - 1 - 31 AUG 26,2200 | DIA | Message | วันแม่ปีนี้ มอบสิ่งล้ำค่าแทนคำว่ารัก  - 1 - 31 AUG 26 [Other-Province],25-34,female,3254,10657,746,16,955,THB,0.83664879,39.00875,8.96124613,624.14,1/8/2026,31/8/2026
2200 | DIA | Awareness | วันแม่ปีนี้ มอบสิ่งล้ำค่าแทนคำว่ารัก | 1 - 31 Aug 26,Awareness  - วันแม่ปีนี้ มอบสิ่งล้ำค่าแทนคำว่ารัก  - 1 - 31 AUG 26,2200 | DIA | Awareness  | วันแม่ปีนี้ มอบสิ่งล้ำค่าแทนคำว่ารัก  - 1 - 31 AUG 26 [Other-Province],25-34,male,48383,68070,157,,167,THB,3.80447456,,0.24533568,597.302506,1/8/2026,31/8/2026
2200 | DIA | Message  | วันแม่ปีนี้ มอบสิ่งล้ำค่าแทนคำว่ารัก | 1 - 31 Aug 26,Message - วันแม่ปีนี้ มอบสิ่งล้ำค่าแทนคำว่ารัก  - 1 - 31 AUG 26,2200 | DIA | Message | วันแม่ปีนี้ มอบสิ่งล้ำค่าแทนคำว่ารัก  - 1 - 31 AUG 26 [Other-Province],45-54,female,1562,5390,506,7,639,THB,1.13731225,82.21142857,11.85528757,575.48,1/8/2026,31/8/2026
2200 | DIA | Message | Wedding Package | 1 - 31 Aug 26,Message - Wedding Package - 1 - 31 Aug 26,2200 | DIA | Message | Wedding Package | 1 - 31 Aug 26 [Other-Province],35-44,female,1247,3591,351,13,464,THB,1.61481382,43.59997305,12.92119187,566.7996497,1/8/2026,31/8/2026
2200 | Pearl | Message  | A gift of Grace A Present of Pearls | 1 - 31 Aug 26,Message - Pearl - A gift of Grace A Present of Pearls | 1 - 31 Aug 26,2200 | Pearl | Message | A gift of Grace A Present of Pearls | 1 - 31 Aug 26 [Other-Province],35-44,female,4180,7866,249,37,380,THB,2.13381526,14.36,4.83091787,531.32,1/8/2026,31/8/2026
2200 | DIA | Message  | A gift of Grace A Present of Pearls | 1 - 31 Aug 26,Message - A gift of Grace A Present of Pearls | 1 - 31 Aug 26,2200 | DIA | Message | A gift of Grace A Present of Pearls | 1 - 31 Aug 26 [Other-Province],25-34,female,4187,9292,195,22,354,THB,2.64461044,23.44086528,3.8097288,515.6990361,1/8/2026,31/8/2026
2200 | DIA | Message  | To Mom with love and light | 1 - 15 Aug 26,Message - To Mom with love and light - 1 - 15 Aug 26,2200 | DIA | Message | To Mom with love and light | 1 - 15 Aug 26 [Other-Province],25-34,female,3070,7717,148,13,375,THB,3.41722973,38.90384615,4.85940132,505.75,1/8/2026,31/8/2026
"2200 | DIA | Message  | More than a gift, moment that last - 16 - 31 Aug 26","Message - More than a gift, moment that last - 16 - 31 Aug 26","2200 | DIA | Message | More than a gift, moment that last - 16 - 31 Aug 26 [Other-Province]",35-44,female,3863,8636,242,36,460,THB,2.08202479,13.99583333,5.32654006,503.85,1/8/2026,31/8/2026
2200 | DIA | Message  | A gift of Grace A Present of Pearls | 1 - 31 Aug 26,Message - A gift of Grace A Present of Pearls | 1 - 31 Aug 26,2200 | DIA | Message | A gift of Grace A Present of Pearls | 1 - 31 Aug 26 [Other-Province],45-54,female,2791,5570,250,18,369,THB,1.93452136,26.86835221,6.62477558,483.6303397,1/8/2026,31/8/2026
2200 | DIA | Awareness | Wedding Package | 1 - 31 Aug 26,Awareness  - Wedding Package -1 - 31 Aug 26,2200 | DIA | Awareness  | Wedding Package | 1 - 31 Aug 26 [Other-Province],25-34,female,43401,53420,264,,314,THB,1.73181907,,0.58779483,457.2002336,1/8/2026,31/8/2026
"2200 | DIA | Awareness | More than a gift, moment that last - 16 - 31 Aug 26","Awareness  - More than a gift, moment that last - 16 - 31 Aug 26","2200 | DIA | Awareness  | More than a gift, moment that last - 16 - 31 Aug 26 [Other-Province]",25-34,female,37456,51821,86,1,117,THB,5.24168441,450.7848593,0.22577719,450.7848593,1/8/2026,31/8/2026
