"Campaign name","Ad name","Ad set name",Age,Gender,Reach,Impressions,"Post engagements","Messaging conversations started","Clicks (all)",Currency,"Cost per post engagement","Cost per messaging conversation started","CTR (all)","Amount spent (THB)","Reporting starts","Reporting ends"
"2200 | DIA | Awareness | NEW ARRIVALS | 16 - 30 June 26","Awareness | NEW ARRIVALS | 16 - 30 June 26","2200 | DIA | Awareness | NEW ARRIVALS | 16 - 30 June 26",65+,female,14269,19499,28,,30,THB,6.62922221,,0.15385404,185.61822184,2026-06-01,2026-06-29
"2200 | DIA | Awareness | Mid Year Deals All in June | 1 - 30 June 26","Awareness | Mid Year Deals All in June | 1 - 30 June 26","2200 | DIA | Awareness | Mid Year Deals All in June | 1 - 30 June 26  [BKK]",45-54,female,21494,24826,154,1,65,THB,1.20471928,185.52676985,0.26182228,185.52676985,2026-06-01,2026-06-29
"2200 | DIA | Awareness | Mid Year Deals All in June | 1 - 30 June 26","Awareness | Mid Year Deals All in June | 1 - 30 June 26","2200 | DIA | Awareness | Mid Year Deals All in June | 1 - 30 June 26  [BKK]",45-54,male,21069,24403,87,,35,THB,2.11570939,,0.14342499,184.06671657,2026-06-01,2026-06-29
"2200 | DIA | Message | Love is Sparkle | 1 - 15 June 26","Message | Love is Sparkle | 1 - 15 June 26","2200 | DIA | Message | Love is Sparkle | 1 - 15 June 26 [BKK]",45-54,female,616,1754,33,2,69,THB,5.36969697,88.6,3.93386545,177.2,2026-06-01,2026-06-29
"2200 | Pearl | Message | Pearl with Pride | 1 - 30 June 26","Pearl | Message | Pearl with Pride | 1 - 30 June 26","2200 | Pearl | Message | Pearl with Pride | 1 - 30 June 26 [Other-Province] - Copy",25-34,female,1173,2838,41,7,108,THB,4.28295243,25.08586424,3.80549683,175.60104968,2026-06-01,2026-06-29
"2200 | DIA | Awareness | Mid Year Deals All in June | 1 - 30 June 26","Awareness | Mid Year Deals All in June | 1 - 30 June 26","2200 | DIA | Awareness | Mid Year Deals All in June | 1 - 30 June 26  [BKK]",55-64,male,17126,22160,61,,19,THB,2.79567578,,0.08574007,170.53622285,2026-06-01,2026-06-29
"2200 | DIA | Message | Best Seller - สร้อยข้อมือเพชร | 12 - 30 June 26","Message | Best Seller - สร้อยข้อมือเพชร | 12 - 30 June 26","2200 | DIA | Message | Best Seller - สร้อยข้อมือเพชร | 12 - 30 June 26 [Other-Province]",45-54,female,1034,2523,88,7,164,THB,1.92368194,24.18343016,6.50019818,169.28401113,2026-06-01,2026-06-29
"2200 | DIA | Awareness | Pearl with Pride | 1 - 30 June 26","Awareness | Pearl with Pride | 1 - 30 June 26","2200 | DIA | Awareness | Pearl with Pride | 1 - 30 June 26  [BKK]",55-64,female,18347,22096,101,,33,THB,1.67338471,,0.1493483,169.01185614,2026-06-01,2026-06-29
"2200 | DIA | Message | Pearl with Pride | 1 - 30 June 26","Message  | Pearl with Pride | 1 - 30 June 26","2200 | DIA | Message | Pearl with Pride | 1 - 30 June 26 [Other-Province]",25-34,female,1881,3742,54,7,170,THB,3.08519884,23.80010531,4.54302512,166.60073718,2026-06-01,2026-06-29
"2200 | DIA | Awareness | Mid Year Deals All in June | 1 - 30 June 26","Awareness | Mid Year Deals All in June | 1 - 30 June 26","2200 | DIA | Awareness | Mid Year Deals All in June | 1 - 30 June 26  [BKK]",35-44,female,19372,21684,149,1,79,THB,1.08715376,161.98591085,0.36432393,161.98591085,2026-06-01,2026-06-29
"2200 | DIA | Message | Mid Year Deals All in June | 1 - 30 June 26","Message | Mid Year Deals All in June | 1 - 30 June 26","2200 | DIA | Message | Mid Year Deals All in June | 1 - 30 June 26 [Other-Province]",45-54,female,1066,2451,103,12,236,THB,1.54614478,13.27107599,9.62872297,159.25291184,2026-06-01,2026-06-29
"2200 | DIA | Message | Love is Sparkle | 1 - 15 June 26","Message | Love is Sparkle | 1 - 15 June 26","2200 | DIA | Message | Love is Sparkle | 1 - 15 June 26 [Other-Province]",25-34,female,1194,2392,31,3,82,THB,5.13132112,53.02365156,3.42809365,159.07095468,2026-06-01,2026-06-29
"2200 | DIA | Awareness | Pearl with Pride | 1 - 30 June 26","Awareness | Pearl with Pride | 1 - 30 June 26","2200 | DIA | Awareness | Pearl with Pride | 1 - 30 June 26  [BKK]",35-44,male,17941,20272,55,,27,THB,2.84835505,,0.13318863,156.65952792,2026-06-01,2026-06-29
"2200 | DIA | Awareness | Mid Year Deals All in June | 1 - 30 June 26","Awareness | Mid Year Deals All in June | 1 - 30 June 26","2200 | DIA | Awareness | Mid Year Deals All in June | 1 - 30 June 26  [BKK]",65+,female,14471,18347,108,,32,THB,1.30152897,,0.17441544,140.5651292,2026-06-01,2026-06-29
"2200 | DIA | Awareness | Pearl with Pride | 1 - 30 June 26","Awareness | Pearl with Pride | 1 - 30 June 26","2200 | DIA | Awareness | Pearl with Pride | 1 - 30 June 26  [BKK]",35-44,female,15877,18212,89,,34,THB,1.54366174,,0.18669009,137.38589513,2026-06-01,2026-06-29
"2200 | DIA | Awareness | Pearl with Pride | 1 - 30 June 26","Awareness | Pearl with Pride | 1 - 30 June 26","2200 | DIA | Awareness | Pearl with Pride | 1 - 30 June 26 [Other-Province]",35-44,male,16784,19393,68,,20,THB,1.9437663,,0.10313,132.17610865,2026-06-01,2026-06-29
"2200 | DIA | Awareness | Pearl with Pride | 1 - 30 June 26","Awareness | Pearl with Pride | 1 - 30 June 26","2200 | DIA | Awareness | Pearl with Pride | 1 - 30 June 26  [BKK]",45-54,female,14700,17332,84,,37,THB,1.54850616,,0.21347796,130.07451705,2026-06-01,2026-06-29
"2200 | Pearl | Message | Pearl with Pride | 1 - 30 June 26","Pearl | Message | Pearl with Pride | 1 - 30 June 26","2200 | Pearl | Message | Pearl with Pride | 1 - 30 June 26  [BKK]",55-64,female,451,1117,22,6,68,THB,5.78334931,21.20561413,6.087735,127.23368477,2026-06-01,2026-06-29
"2200 | DIA | Message | Pearl with Pride | 1 - 30 June 26","Message  | Pearl with Pride | 1 - 30 June 26","2200 | DIA | Message | Pearl with Pride | 1 - 30 June 26 [Other-Province]",45-54,female,1095,2025,34,7,89,THB,3.62140987,17.58970506,4.39506173,123.12793542,2026-06-01,2026-06-29
"2200 | DIA | Awareness | Pearl with Pride | 1 - 30 June 26","Awareness | Pearl with Pride | 1 - 30 June 26","2200 | DIA | Awareness | Pearl with Pride | 1 - 30 June 26  [BKK]",65+,female,12898,15791,61,,26,THB,1.96873173,,0.16465075,120.09263562,2026-06-01,2026-06-29
"2200 | DIA | Message | Love is Sparkle | 1 - 15 June 26","Message | Love is Sparkle | 1 - 15 June 26","2200 | DIA | Message | Love is Sparkle | 1 - 15 June 26 [BKK]",35-44,male,418,1151,27,2,49,THB,4.42814815,59.78,4.25716768,119.56,2026-06-01,2026-06-29
"2200 | DIA | Awareness | Pearl with Pride | 1 - 30 June 26","Awareness | Pearl with Pride | 1 - 30 June 26","2200 | DIA | Awareness | Pearl with Pride | 1 - 30 June 26  [BKK]",45-54,male,11992,14172,34,,11,THB,3.20560421,,0.07761784,108.99054304,2026-06-01,2026-06-29
"2200 | DIA | Awareness | Pearl with Pride | 1 - 30 June 26","Awareness | Pearl with Pride | 1 - 30 June 26","2200 | DIA | Awareness | Pearl with Pride | 1 - 30 June 26 [Other-Province]",55-64,male,12330,14875,53,,21,THB,2.027983,,0.14117647,107.48309925,2026-06-01,2026-06-29
"2200 | DIA | Awareness | Pearl with Pride | 1 - 30 June 26","Awareness | Pearl with Pride | 1 - 30 June 26","2200 | DIA | Awareness | Pearl with Pride | 1 - 30 June 26 [Other-Province]",45-54,male,12984,15504,53,,15,THB,2.02100102,,0.09674923,107.11305415,2026-06-01,2026-06-29
"2200 | DIA | Awareness | Pearl with Pride | 1 - 30 June 26","Awareness | Pearl with Pride | 1 - 30 June 26","2200 | DIA | Awareness | Pearl with Pride | 1 - 30 June 26  [BKK]",55-64,male,10634,13068,30,,9,THB,3.49832605,,0.06887052,104.94978142,2026-06-01,2026-06-29
"2200 | DIA | Awareness | Mid Year Deals All in June | 1 - 30 June 26","Awareness | Mid Year Deals All in June | 1 - 30 June 26","2200 | DIA | Awareness | Mid Year Deals All in June | 1 - 30 June 26  [BKK]",65+,male,10058,12998,48,1,24,THB,2.10966031,101.2636951,0.18464379,101.2636951,2026-06-01,2026-06-29
"2200 | DIA | Message | Best Seller - สร้อยข้อมือเพชร | 12 - 30 June 26","Message | Best Seller - สร้อยข้อมือเพชร | 12 - 30 June 26","2200 | DIA | Message | Best Seller - สร้อยข้อมือเพชร | 12 - 30 June 26  [BKK]",55-64,female,413,1028,48,4,83,THB,2.02879214,24.34550574,8.07392996,97.38202294,2026-06-01,2026-06-29
"2200 | DIA | Message | Love is Sparkle | 1 - 15 June 26","Message | Love is Sparkle | 1 - 15 June 26","2200 | DIA | Message | Love is Sparkle | 1 - 15 June 26 [BKK]",25-34,male,504,1437,29,2,45,THB,3.07793103,44.63,3.13152401,89.26,2026-06-01,2026-06-29
"2200 | DIA | Awareness | Pearl with Pride | 1 - 30 June 26","Awareness | Pearl with Pride | 1 - 30 June 26","2200 | DIA | Awareness | Pearl with Pride | 1 - 30 June 26 [Other-Province]",65+,male,8008,10436,49,,14,THB,1.55753676,,0.13415102,76.31930124,2026-06-01,2026-06-29
"2200 | DIA | Awareness | Pearl with Pride | 1 - 30 June 26","Awareness | Pearl with Pride | 1 - 30 June 26","2200 | DIA | Awareness | Pearl with Pride | 1 - 30 June 26  [BKK]",65+,male,7659,9723,42,,18,THB,1.80867424,,0.18512805,75.96431811,2026-06-01,2026-06-29
"2200 | DIA | Message | Love is Sparkle | 1 - 15 June 26","Message | Love is Sparkle | 1 - 15 June 26","2200 | DIA | Message | Love is Sparkle | 1 - 15 June 26 [Other-Province]",45-54,female,290,570,6,,12,THB,9.33613578,,2.10526316,56.01681469,2026-06-01,2026-06-29
"2200 | Pearl | Message | Pearl with Pride | 1 - 30 June 26","Pearl | Message | Pearl with Pride | 1 - 30 June 26","2200 | Pearl | Message | Pearl with Pride | 1 - 30 June 26 [Other-Province] - Copy",55-64,female,287,684,3,,20,THB,17.60712399,,2.92397661,52.82137198,2026-06-01,2026-06-29
"2200 | DIA | Message | Pearl with Pride | 1 - 30 June 26","Message  | Pearl with Pride | 1 - 30 June 26","2200 | DIA | Message  | Pearl with Pride | 1 - 30 June 26  [BKK]",55-64,female,295,564,19,1,27,THB,2.6419675,50.19738251,4.78723404,50.19738251,2026-06-01,2026-06-29
"2200 | DIA | Message | Love is Sparkle | 1 - 15 June 26","Message | Love is Sparkle | 1 - 15 June 26","2200 | DIA | Message | Love is Sparkle | 1 - 15 June 26 [BKK]",45-54,male,120,333,6,,10,THB,8.055,,3.003003,48.33,2026-06-01,2026-06-29
"2200 | DIA | Message | Mid Year Deals All in June | 1 - 30 June 26","Message | Mid Year Deals All in June | 1 - 30 June 26","2200 | DIA | Message | Mid Year Deals All in June | 1 - 30 June 26  [BKK]",35-44,male,224,640,27,5,67,THB,1.77557128,9.5880849,10.46875,47.9404245,2026-06-01,2026-06-29
"2200 | DIA | Message | Best Seller - สร้อยข้อมือเพชร | 12 - 30 June 26","Message | Best Seller - สร้อยข้อมือเพชร | 12 - 30 June 26","2200 | DIA | Message | Best Seller - สร้อยข้อมือเพชร | 12 - 30 June 26 [Other-Province]",55-64,female,209,450,18,1,28,THB,2.30807461,41.54534292,6.22222222,41.54534292,2026-06-01,2026-06-29
"2200 | DIA | Message | Mid Year Deals All in June | 1 - 30 June 26","Message | Mid Year Deals All in June | 1 - 30 June 26","2200 | DIA | Message | Mid Year Deals All in June | 1 - 30 June 26 [Other-Province]",55-64,female,188,365,21,6,36,THB,1.9759147,6.91570145,9.8630137,41.49420868,2026-06-01,2026-06-29
"2200 | DIA | Message | Mid Year Deals All in June | 1 - 30 June 26","Message | Mid Year Deals All in June | 1 - 30 June 26","2200 | DIA | Message | Mid Year Deals All in June | 1 - 30 June 26  [BKK]",25-34,male,235,576,15,5,37,THB,2.67869039,8.03607116,6.42361111,40.18035579,2026-06-01,2026-06-29
"2200 | DIA | Message | Best Seller - สร้อยข้อมือเพชร | 12 - 30 June 26","Message | Best Seller - สร้อยข้อมือเพชร | 12 - 30 June 26","2200 | DIA | Message | Best Seller - สร้อยข้อมือเพชร | 12 - 30 June 26  [BKK]",35-44,male,181,511,16,3,32,THB,2.30411929,12.28863621,6.26223092,36.86590862,2026-06-01,2026-06-29
"2200 | DIA | Message | Love is Sparkle | 1 - 15 June 26","Message | Love is Sparkle | 1 - 15 June 26","2200 | DIA | Message | Love is Sparkle | 1 - 15 June 26 [Other-Province]",35-44,male,182,375,8,2,15,THB,4.49224456,17.96897822,4,35.93795645,2026-06-01,2026-06-29
"2200 | DIA | Message | Mid Year Deals All in June | 1 - 30 June 26","Message | Mid Year Deals All in June | 1 - 30 June 26","2200 | DIA | Message | Mid Year Deals All in June | 1 - 30 June 26  [BKK]",55-64,female,183,450,17,,40,THB,2.07119481,,8.88888889,35.21031178,2026-06-01,2026-06-29
"2200 | DIA | Message | Love is Sparkle | 1 - 15 June 26","Message | Love is Sparkle | 1 - 15 June 26","2200 | DIA | Message | Love is Sparkle | 1 - 15 June 26 [Other-Province]",25-34,male,269,545,9,1,12,THB,3.79978393,34.19805538,2.20183486,34.19805538,2026-06-01,2026-06-29
"2200 | DIA | Message | Best Seller - สร้อยข้อมือเพชร | 12 - 30 June 26","Message | Best Seller - สร้อยข้อมือเพชร | 12 - 30 June 26","2200 | DIA | Message | Best Seller - สร้อยข้อมือเพชร | 12 - 30 June 26  [BKK]",25-34,male,175,545,14,1,29,THB,2.20380814,30.85331403,5.32110092,30.85331403,2026-06-01,2026-06-29
"2200 | DIA | Message | Love is Sparkle | 1 - 15 June 26","Message | Love is Sparkle | 1 - 15 June 26","2200 | DIA | Message | Love is Sparkle | 1 - 15 June 26 [BKK]",55-64,female,107,272,8,1,9,THB,3.21625,25.73,3.30882353,25.73,2026-06-01,2026-06-29
"2200 | DIA | Message | Best Seller - สร้อยข้อมือเพชร | 12 - 30 June 26","Message | Best Seller - สร้อยข้อมือเพชร | 12 - 30 June 26","2200 | DIA | Message | Best Seller - สร้อยข้อมือเพชร | 12 - 30 June 26  [BKK]",65+,female,90,232,13,2,26,THB,1.96084616,12.74550002,11.20689655,25.49100005,2026-06-01,2026-06-29
"2200 | DIA | Message | Pearl with Pride | 1 - 30 June 26","Message  | Pearl with Pride | 1 - 30 June 26","2200 | DIA | Message | Pearl with Pride | 1 - 30 June 26 [Other-Province]",55-64,female,184,336,3,1,14,THB,8.01718336,24.05155009,4.16666667,24.05155009,2026-06-01,2026-06-29
"2200 | DIA | Message | Best Seller - สร้อยข้อมือเพชร | 12 - 30 June 26","Message | Best Seller - สร้อยข้อมือเพชร | 12 - 30 June 26","2200 | DIA | Message | Best Seller - สร้อยข้อมือเพชร | 12 - 30 June 26  [BKK]",45-54,male,106,258,10,,18,THB,2.34801323,,6.97674419,23.4801323,2026-06-01,2026-06-29
"2200 | DIA | Message | Mid Year Deals All in June | 1 - 30 June 26","Message | Mid Year Deals All in June | 1 - 30 June 26","2200 | DIA | Message | Mid Year Deals All in June | 1 - 30 June 26  [BKK]",45-54,male,87,250,13,5,21,THB,1.78386195,4.63804107,8.4,23.19020534,2026-06-01,2026-06-29
"2200 | Pearl | Message | Pearl with Pride | 1 - 30 June 26","Pearl | Message | Pearl with Pride | 1 - 30 June 26","2200 | Pearl | Message | Pearl with Pride | 1 - 30 June 26 [Other-Province] - Copy",45-54,male,43,136,1,1,2,THB,23.04932595,23.04932595,1.47058824,23.04932595,2026-06-01,2026-06-29
