"Campaign name","Ad name","Ad set name",Age,Gender,Reach,Impressions,"Post engagements","Messaging conversations started","Clicks (all)",Currency,"Cost per post engagement","Cost per messaging conversation started","CTR (all)","Amount spent (THB)","Reporting starts","Reporting ends"
"3020 | BU DIA | Engage | Lifestyle : Best Valentine Gift for her (สินค้าใหม่ DK9K90-0001) | 3-28 FEB 2025","3020 | BU DIA | Engage | Lifestyle : Best Valentine Gift for her (สินค้าใหม่ DK9K90-0001) | 3-28 FEB 2025","3020 | BU DIA | Engage | Lifestyle : Best Valentine Gift for her (สินค้าใหม่ DK9K90-0001) | 3-28 FEB 2025",45-54,male,17213,21681,395,,33,THB,0.50335747,,0.152207,198.82619955,2025-02-01,2025-02-28
"3020 | BU DIA | Engage | โปรโมชัน : Gift for you Valentine เริ่มต้นเพียง 7,300 | 2-28 FEB 2025","3020 | BU DIA | Engage | โปรโมชัน : Gift for you Valentine เริ่มต้นเพียง 7,300 | 2-28 FEB 2025","3020 | BU DIA | Engage | โปรโมชัน : Gift for you Valentine เริ่มต้นเพียง 7,300 | 2-28 FEB 2025",25-34,female,20734,23417,160,,148,THB,1.20256105,,0.63201947,192.40976845,2025-02-01,2025-02-28
"3020 | BU DIA | Engage | Lifestyle : Best Valentine Gift for her (สินค้าใหม่ DK9K90-0001) | 3-28 FEB 2025","3020 | BU DIA | Engage | Lifestyle : Best Valentine Gift for her (สินค้าใหม่ DK9K90-0001) | 3-28 FEB 2025","3020 | BU DIA | Engage | Lifestyle : Best Valentine Gift for her (สินค้าใหม่ DK9K90-0001) | 3-28 FEB 2025",25-34,female,19869,21692,111,,92,THB,1.73015632,,0.42411949,192.04735195,2025-02-01,2025-02-28
"3020 | BU DIA | Engage | โปรโมชัน : Valentine Gift จับคูปองซื้อเพชรชิ้นที่ 2 / 14 บาท | 1-16 FEB 2025","3020 | BU DIA | โปรโมชัน : Valentine Gift จับคูปองซื้อเพชรชิ้นที่ 2 / 14 บาท","3020 | BU DIA | โปรโมชัน : Valentine Gift จับคูปองซื้อเพชรชิ้นที่ 2 / 14 บาท",25-34,female,20798,22018,40,,59,THB,4.49934506,,0.26796258,179.97380236,2025-02-01,2025-02-28
"3020 | BU DIA | Engage | โปรโมชัน : Gift for you Valentine เริ่มต้นเพียง 7,300 | 2-28 FEB 2025","3020 | BU DIA | Engage | โปรโมชัน : Gift for you Valentine เริ่มต้นเพียง 7,300 | 2-28 FEB 2025","3020 | BU DIA | Engage | โปรโมชัน : Gift for you Valentine เริ่มต้นเพียง 7,300 | 2-28 FEB 2025",55-64,male,15230,20565,292,,21,THB,0.59774537,,0.10211524,174.54164725,2025-02-01,2025-02-28
"3020 | BU DIA | Engage | โปรโมชัน : Valentine Gift จับคูปองซื้อเพชรชิ้นที่ 2 / 14 บาท | 1-16 FEB 2025","3020 | BU DIA | โปรโมชัน : Valentine Gift จับคูปองซื้อเพชรชิ้นที่ 2 / 14 บาท","3020 | BU DIA | โปรโมชัน : Valentine Gift จับคูปองซื้อเพชรชิ้นที่ 2 / 14 บาท",55-64,male,17150,20492,17,,23,THB,9.81264627,,0.11223892,166.81498665,2025-02-01,2025-02-28
"3020 | BU DIA | Engage | Lifestyle : Best Valentine Gift for her (สินค้าใหม่ DK9K90-0001) | 3-28 FEB 2025","3020 | BU DIA | Engage | Lifestyle : Best Valentine Gift for her (สินค้าใหม่ DK9K90-0001) | 3-28 FEB 2025","3020 | BU DIA | Engage | Lifestyle : Best Valentine Gift for her (สินค้าใหม่ DK9K90-0001) | 3-28 FEB 2025",65+,male,13726,17650,167,,18,THB,0.93570919,,0.101983,156.26343522,2025-02-01,2025-02-28
"3020 | BU DIA | Engage | Lifestyle : Best Valentine Gift for her (สินค้าใหม่ DK9K90-0001) | 3-28 FEB 2025","3020 | BU DIA | Engage | Lifestyle : Best Valentine Gift for her (สินค้าใหม่ DK9K90-0001) | 3-28 FEB 2025","3020 | BU DIA | Engage | Lifestyle : Best Valentine Gift for her (สินค้าใหม่ DK9K90-0001) | 3-28 FEB 2025",55-64,male,11710,15993,271,,19,THB,0.52983613,,0.11880198,143.58559045,2025-02-01,2025-02-28
"3020 | BU DIA | Engage | Lifestyle : New Arrival (สินค้าใหม่ DKOP017) |  7-28 FEB 2025","3020 | BU DIA | Engage | Lifestyle : New Arrival (สินค้าใหม่ DKOP017) |  7-28 FEB 2025","3020 | BU DIA | Engage | Lifestyle : New Arrival (สินค้าใหม่ DKOP017) |  7-28 FEB 2025",65+,male,14047,16842,137,,20,THB,1.04733529,,0.11875074,143.48493408,2025-02-01,2025-02-28
"3020 | BU DIA | Engage | โปรโมชัน : Valentine Gift จับคูปองซื้อเพชรชิ้นที่ 2 / 14 บาท | 1-16 FEB 2025","3020 | BU DIA | โปรโมชัน : Valentine Gift จับคูปองซื้อเพชรชิ้นที่ 2 / 14 บาท","3020 | BU DIA | โปรโมชัน : Valentine Gift จับคูปองซื้อเพชรชิ้นที่ 2 / 14 บาท",65+,male,15166,15929,9,,17,THB,14.46536478,,0.10672359,130.18828305,2025-02-01,2025-02-28
