"Campaign name","Ad name","Ad set name",Age,Gender,Reach,Impressions,"Post engagements","Messaging conversations started","Clicks (all)",Currency,"Cost per post engagement","Cost per messaging conversation started","CTR (all)","Amount spent (THB)","Reporting starts","Reporting ends"
"3020 | BU DIA | Engage | ฉลองวันสำคัญของคุณด้วย Wedding Package | 6-31 Dec 25","ฉลองวันสำคัญของคุณด้วย Wedding Package","3020 | BU DIA | Engage | ฉลองวันสำคัญของคุณด้วย Wedding Package | 6-31 Dec 25 [Interest-BKK]",35-44,female,1782,2926,442,1,516,THB,0.36705227,162.23710548,17.63499658,162.23710548,2025-12-01,2025-12-31
"3020 | BU DIA | Engage | Celebrate this Sparkle season Sale up to 50% | 5-15 Dec 25","Celebrate this Sparkle season Sale up to 50%","3020 | BU DIA | Engage | Celebrate this Sparkle season Sale up to 50% | 5-15 Dec 25 [Interest]",55-64,female,2345,4635,440,,536,THB,0.3477596,,11.56418554,153.01422276,2025-12-01,2025-12-31
"3020 | BU DIA | Message | 12.12 ลดไปเลย 50% | 11-15 Dec 25","12.12 ลดไปเลย 50% | 11-15 Dec 25","3020 | BU DIA | Message | 12.12 ลดไปเลย 50% | 11-15 Dec 25 [Interest]",25-34,female,1464,2216,35,2,67,THB,4.13662249,72.39089349,3.0234657,144.78178699,2025-12-01,2025-12-31
"3020 | BU DIA | Message | Shine this Christmas with Aurora Diamond | 16-31 Dec 25","Shine this Christmas with Aurora Diamond","3020 | BU DIA | Message | Shine this Christmas with Aurora Diamond | 16-31 Dec 25  [Interest-BKK]",25-34,male,516,1603,59,1,77,THB,2.42302194,142.95829439,4.80349345,142.95829439,2025-12-01,2025-12-31
"3020 | BU DIA | Engage | Shine this Christmas with Aurora Diamond | 16-31 Dec 25","Shine this Christmas with Aurora Diamond","3020 | BU DIA | Engage | Shine this Christmas with Aurora Diamond | 16-31 Dec 25 [Interest-BKK]",65+,female,2124,4274,492,,586,THB,0.28104633,,13.71080955,138.27479305,2025-12-01,2025-12-31
"3020 | BU DIA | Engage | Celebrate this Sparkle season Sale up to 50% | 5-15 Dec 25","Celebrate this Sparkle season Sale up to 50%","3020 | BU DIA | Engage | Celebrate this Sparkle season Sale up to 50% | 5-15 Dec 25 [Interest-BKK]",55-64,female,1770,3832,433,1,504,THB,0.31719466,137.34528709,13.15240084,137.34528709,2025-12-01,2025-12-31
"3020 | BU DIA | Engage | Shine this Christmas with Aurora Diamond | 16-31 Dec 25","Shine this Christmas with Aurora Diamond","3020 | BU DIA | Engage | Shine this Christmas with Aurora Diamond | 16-31 Dec 25  [Interest]",45-54,female,3371,4871,526,,605,THB,0.2567255,,12.42044755,135.03761224,2025-12-01,2025-12-31
"3020 | BU DIA | Message | Happy Pearl Year-End Sale up to 70% | 22-31 Dec 25","Happy Pearl Year-End Sale up to 70% | 22-31 Dec 25","3020 | BU DIA | Message | Happy Pearl Year-End Sale up to 70% | 22-31 Dec 25 [Interest]",35-44,female,1612,2798,99,6,125,THB,1.32948285,21.93646703,4.46747677,131.61880219,2025-12-01,2025-12-31
"3020 | BU DIA | Message | 12.12 ลดไปเลย 50% | 11-15 Dec 25","12.12 ลดไปเลย 50% | 11-15 Dec 25","3020 | BU DIA | Message | 12.12 ลดไปเลย 50% | 11-15 Dec 25 [Interest]",45-54,female,890,1377,68,5,91,THB,1.9142438,26.03371573,6.60856935,130.16857864,2025-12-01,2025-12-31
"3020 | BU DIA | Engage | ฉลองวันสำคัญของคุณด้วย Wedding Package | 6-31 Dec 25","ฉลองวันสำคัญของคุณด้วย Wedding Package","3020 | BU DIA | Engage | ฉลองวันสำคัญของคุณด้วย Wedding Package | 6-31 Dec 25 [Interest-BKK]",25-34,male,1432,2579,398,,499,THB,0.3218602,,19.34858472,128.10036087,2025-12-01,2025-12-31
