"Campaign name","Ad name","Ad set name",Age,Gender,Reach,Impressions,"Post engagements","Messaging conversations started","Clicks (all)",Currency,"Cost per post engagement","Cost per messaging conversation started","CTR (all)","Amount spent (THB)","Reporting starts","Reporting ends"
"2200 | BU DIA | Message | May Your Diamond Shine Forever - A | 16 - 31 May 26","May Your Diamond Shine Forever - A | 16 - 31 May 26","2200 | BU DIA | Message | May Your Diamond Shine Forever - A | 16 - 31 May 26",45-54,female,5502,14110,1091,34,1384,THB,1.0966978,35.19109691,9.80864635,1196.49729488,2026-05-01,2026-05-31
"2200 | BU DIA | Message | May Your Diamond Shine Forever - A | 16 - 31 May 26","May Your Diamond Shine Forever - A | 16 - 31 May 26","2200 | BU DIA | Message | May Your Diamond Shine Forever - A | 16 - 31 May 26",25-34,female,7103,20840,811,31,1190,THB,1.43260027,37.47867166,5.71017274,1161.83882157,2026-05-01,2026-05-31
"2200 | BU DIA | Message | May Your Diamond Shine Forever - B | 16 - 31 May 26","May Your Diamond Shine Forever - B | 16 - 31 May 26","2200 | BU DIA | Message | May Your Diamond Shine Forever - B | 16 - 31 May 26",45-54,female,5803,15346,1135,40,1453,THB,1.01181498,28.71025,9.46826535,1148.41,2026-05-01,2026-05-31
"2200 | BU DIA | Message | Pearl of Grace | 1 - 31 May 26","Pearl of Grace | 1 - 31 May 26","2200 | BU DIA | Message | Pearl of Grace | 1 - 31 May 26 [BKK]",25-34,female,6313,16705,882,24,1148,THB,1.23339834,45.32738906,6.87219395,1087.85733739,2026-05-01,2026-05-31
"2200 | BU DIA | Message | May Your Diamond Shine Forever - B | 16 - 31 May 26","May Your Diamond Shine Forever - B | 16 - 31 May 26","2200 | BU DIA | Message | May Your Diamond Shine Forever - B | 16 - 31 May 26",25-34,female,7399,19855,855,38,1218,THB,1.23327485,27.74868421,6.13447494,1054.45,2026-05-01,2026-05-31
"2200 | BU DIA | Message | Summer Shine | LEVA Collection | 2 - 31 May 26","Summer Shine | LEVA Collection","2200 | BU DIA | Message | Summer Shine | LEVA Collection | 2 - 31 May 26 - Copy",35-44,female,4319,12594,566,11,796,THB,1.82459271,93.88358874,6.32047007,1032.71947611,2026-05-01,2026-05-31
"2200 | BU DIA | Message | Pearl of Grace | 1 - 31 May 26","Pearl of Grace | 1 - 31 May 26","2200 | BU DIA | Message | Pearl of Grace | 1 - 31 May 26 [BKK]",45-54,female,3470,9910,752,9,922,THB,1.34409539,112.3066367,9.3037336,1010.75973028,2026-05-01,2026-05-31
"2200 | BU DIA | Engage | Wedding Package Aurora Diamond | 3 - 31 May 26","Wedding Package Aurora Diamond | 3 - 31 May 26","2200 | BU DIA | Engage | Wedding Package Aurora Diamond | 3 - 31 May 26 [Other Province]",25-34,female,4125,11525,842,27,1071,THB,1.12594222,35.11271653,9.29284165,948.04334623,2026-05-01,2026-05-31
"2200 | BU DIA x Pearl | Message | Pearl of Grace | 1 - 31 May 26","[Page Pearl]  Pearl of Grace | 1 - 31 May 26","2200 | BU DIA x Pearl | Message | Pearl of Grace | 1 - 31 May 26 [BKK]",25-34,female,12885,21763,911,18,622,THB,1.02534017,51.89360509,2.85806185,934.08489162,2026-05-01,2026-05-31
"2200 | BU DIA x Pearl | Message | Pearl of Grace | 1 - 31 May 26","[Page Pearl]  Pearl of Grace | 1 - 31 May 26","2200 | BU DIA x Pearl | Message | Pearl of Grace | 1 - 31 May 26 [BKK]",45-54,female,8357,15698,865,18,667,THB,1.06049069,50.96246917,4.24894891,917.32444498,2026-05-01,2026-05-31
"2200 | BU DIA | Message | Summer Shine | LEVA Collection | 2 - 31 May 26","Summer Shine | LEVA Collection","2200 | BU DIA | Message | Summer Shine | LEVA Collection | 2 - 31 May 26 - Copy",25-34,female,3866,12018,427,7,684,THB,1.95880676,119.48721222,5.69146281,836.41048552,2026-05-01,2026-05-31
"2200 | BU DIA | Message | Shine Your way | เปล่งประกายในงบที่คุณเข้าถึง | 1 - 31 May 26","Shine Your way | เปล่งประกายในงบที่คุณเข้าถึง","2200 | BU DIA | Message | Shine Your way | เปล่งประกายในงบที่คุณเข้าถึง | 1 - 31 May 26 [Other Province]",45-54,female,3000,7661,803,22,894,THB,1.02395435,37.37433368,11.66949484,822.23534087,2026-05-01,2026-05-31
"2200 | BU DIA | Message | Summer Shine | LEVA Collection | 2 - 31 May 26","Summer Shine | LEVA Collection","2200 | BU DIA | Message | Summer Shine | LEVA Collection | 2 - 31 May 26",45-54,female,2845,7505,523,7,560,THB,1.5426489,115.25791042,7.46169221,806.80537294,2026-05-01,2026-05-31
"2200 | BU DIA | Message | Pearl of Grace | 1 - 31 May 26","Pearl of Grace | 1 - 31 May 26","2200 | BU DIA | Message | Pearl of Grace | 1 - 31 May 26 [Other Province]",25-34,female,5167,13356,597,15,772,THB,1.27698584,50.82403645,5.7801737,762.36054677,2026-05-01,2026-05-31
"2200 | BU DIA x Pearl | Message | Pearl of Grace | 1 - 31 May 26","[Page Pearl] Pearl of Grace | 1 - 31 May 26","2200 | BU DIA x Pearl | Message | Pearl of Grace | 1 - 31 May 26 [Other Province]",35-44,female,7089,13536,548,10,499,THB,1.33358991,73.08072727,3.68646572,730.80727265,2026-05-01,2026-05-31
"2200 | BU DIA | Message | Shine Your way | เปล่งประกายในงบที่คุณเข้าถึง | 1 - 31 May 26","Shine Your way | เปล่งประกายในงบที่คุณเข้าถึง","2200 | BU DIA | Message | Shine Your way | เปล่งประกายในงบที่คุณเข้าถึง | 1 - 31 May 26 [Other Province]",25-34,female,4264,11215,584,16,758,THB,1.24450753,45.42452496,6.75880517,726.79239937,2026-05-01,2026-05-31
"2200 | BU DIA | Message | Pearl of Grace | 1 - 31 May 26","Pearl of Grace | 1 - 31 May 26","2200 | BU DIA | Message | Pearl of Grace | 1 - 31 May 26 [Other Province]",45-54,female,2416,6250,451,5,522,THB,1.35669692,122.37406177,8.352,611.87030886,2026-05-01,2026-05-31
"2200 | BU DIA | Engage | Wedding Package Aurora Diamond | 3 - 31 May 26","Wedding Package Aurora Diamond | 3 - 31 May 26","2200 | BU DIA | Engage | Wedding Package Aurora Diamond | 3 - 31 May 26 [Other Province]",35-44,female,2066,5319,378,11,478,THB,1.60876925,55.28316156,8.98665163,608.11477712,2026-05-01,2026-05-31
"2200 | BU DIA x Pearl | Message | Pearl of Grace | 1 - 31 May 26","[Page Pearl] Pearl of Grace | 1 - 31 May 26","2200 | BU DIA x Pearl | Message | Pearl of Grace | 1 - 31 May 26 [Other Province]",25-34,female,6904,12196,464,10,346,THB,1.2095679,56.12395069,2.83699574,561.23950687,2026-05-01,2026-05-31
"2200 | BU DIA | Engage | Wedding Package Aurora Diamond | 3 - 31 May 26","Wedding Package Aurora Diamond | 3 - 31 May 26","2200 | BU DIA | Engage | Wedding Package Aurora Diamond | 3 - 31 May 26 [BKK]",25-34,male,1646,5315,345,11,455,THB,1.54271276,48.38508216,8.56067733,532.23590376,2026-05-01,2026-05-31
"2200 | BU DIA x Pearl | Message | Pearl of Grace | 1 - 31 May 26","[Page Pearl] Pearl of Grace | 1 - 31 May 26","2200 | BU DIA x Pearl | Message | Pearl of Grace | 1 - 31 May 26 [Other Province]",45-54,female,4552,7926,434,9,345,THB,1.13860449,54.90603856,4.35276306,494.15434703,2026-05-01,2026-05-31
"2200 | BU DIA | Message | Summer Shine | LEVA Collection | 2 - 31 May 26","Summer Shine | LEVA Collection","2200 | BU DIA | Message | Summer Shine | LEVA Collection | 2 - 31 May 26 - Copy",45-54,female,1652,4253,270,6,344,THB,1.73414774,78.03664835,8.08840818,468.21989008,2026-05-01,2026-05-31
"2200 | BU DIA | Message | Shine Your way | เปล่งประกายในงบที่คุณเข้าถึง | 1 - 31 May 26","Shine Your way | เปล่งประกายในงบที่คุณเข้าถึง","2200 | BU DIA | Message | Shine Your way | เปล่งประกายในงบที่คุณเข้าถึง | 1 - 31 May 26 [BKK]",55-64,female,1362,3630,403,13,444,THB,1.08774009,33.71994272,12.23140496,438.35925537,2026-05-01,2026-05-31
"2200 | BU DIA | Engage | Wedding Package Aurora Diamond | 3 - 31 May 26","Wedding Package Aurora Diamond | 3 - 31 May 26","2200 | BU DIA | Engage | Wedding Package Aurora Diamond | 3 - 31 May 26 [BKK]",45-54,female,937,2040,221,4,252,THB,1.68391008,93.03603199,12.35294118,372.14412796,2026-05-01,2026-05-31
"2200 | BU DIA x Pearl | Message | Pearl of Grace | 1 - 31 May 26","[Page Pearl]  Pearl of Grace | 1 - 31 May 26","2200 | BU DIA x Pearl | Message | Pearl of Grace | 1 - 31 May 26 [BKK]",55-64,female,4355,6210,357,7,164,THB,0.76489433,39.00961096,2.64090177,273.06727673,2026-05-01,2026-05-31
"2200 | BU DIA | Engage | Wedding Package Aurora Diamond | 3 - 31 May 26","Wedding Package Aurora Diamond | 3 - 31 May 26","2200 | BU DIA | Engage | Wedding Package Aurora Diamond | 3 - 31 May 26 [BKK]",35-44,male,870,2491,210,6,273,THB,1.22491835,42.87214222,10.95945403,257.23285332,2026-05-01,2026-05-31
"2200 | BU DIA | Message | May Your Diamond Shine Forever - B | 16 - 31 May 26","May Your Diamond Shine Forever - B | 16 - 31 May 26","2200 | BU DIA | Message | May Your Diamond Shine Forever - B | 16 - 31 May 26",55-64,female,1069,2508,164,8,205,THB,1.54012195,31.5725,8.1738437,252.58,2026-05-01,2026-05-31
"2200 | BU DIA x Pearl | Message | Pearl of Grace | 1 - 31 May 26","[Page Pearl]  Pearl of Grace | 1 - 31 May 26","2200 | BU DIA x Pearl | Message | Pearl of Grace | 1 - 31 May 26 [BKK]",25-34,male,6394,8165,598,6,126,THB,0.41780378,41.64110966,1.54317208,249.84665795,2026-05-01,2026-05-31
"2200 | BU DIA | Message | May Your Diamond Shine Forever - A | 16 - 31 May 26","May Your Diamond Shine Forever - A | 16 - 31 May 26","2200 | BU DIA | Message | May Your Diamond Shine Forever - A | 16 - 31 May 26",55-64,female,1010,2447,203,5,264,THB,1.1709829,47.5419058,10.78872088,237.70952901,2026-05-01,2026-05-31
"2200 | BU DIA | Message | Summer Shine | LEVA Collection | 2 - 31 May 26","Summer Shine | LEVA Collection","2200 | BU DIA | Message | Summer Shine | LEVA Collection | 2 - 31 May 26",25-34,male,741,2294,80,3,89,THB,2.83792152,75.67790723,3.87968614,227.03372169,2026-05-01,2026-05-31
"2200 | BU DIA | Message | Shine Your way | เปล่งประกายในงบที่คุณเข้าถึง | 1 - 31 May 26","Shine Your way | เปล่งประกายในงบที่คุณเข้าถึง","2200 | BU DIA | Message | Shine Your way | เปล่งประกายในงบที่คุณเข้าถึง | 1 - 31 May 26 [Other Province]",55-64,female,719,1622,206,5,215,THB,1.08381981,44.65337619,13.25524044,223.26688097,2026-05-01,2026-05-31
"2200 | BU DIA | Engage | Wedding Package Aurora Diamond | 3 - 31 May 26","Wedding Package Aurora Diamond | 3 - 31 May 26","2200 | BU DIA | Engage | Wedding Package Aurora Diamond | 3 - 31 May 26 [Other Province]",25-34,male,814,2300,145,8,188,THB,1.38872203,25.17058685,8.17391304,201.36469479,2026-05-01,2026-05-31
"2200 | BU DIA x Pearl | Message | Pearl of Grace | 1 - 31 May 26","[Page Pearl]  Pearl of Grace | 1 - 31 May 26","2200 | BU DIA x Pearl | Message | Pearl of Grace | 1 - 31 May 26 [BKK]",35-44,female,696,1115,75,,105,THB,2.64226667,,9.41704036,198.17,2026-05-01,2026-05-31
"2200 | BU DIA | Message | Pearl of Grace | 1 - 31 May 26","Pearl of Grace | 1 - 31 May 26","2200 | BU DIA | Message | Pearl of Grace | 1 - 31 May 26 [BKK]",55-64,female,656,1638,131,3,163,THB,1.49297174,65.19309918,9.95115995,195.57929754,2026-05-01,2026-05-31
"2200 | BU DIA x Pearl | Message | Pearl of Grace | 1 - 31 May 26","[Page Pearl]  Pearl of Grace | 1 - 31 May 26","2200 | BU DIA x Pearl | Message | Pearl of Grace | 1 - 31 May 26 [BKK]",18-24,female,4675,7095,369,7,90,THB,0.49960681,26.3364161,1.26849894,184.35491271,2026-05-01,2026-05-31
"2200 | BU DIA x Pearl | Message | Pearl of Grace | 1 - 31 May 26","[Page Pearl]  Pearl of Grace | 1 - 31 May 26","2200 | BU DIA x Pearl | Message | Pearl of Grace | 1 - 31 May 26 [BKK]",18-24,male,4197,5489,597,2,47,THB,0.29221884,87.22732445,0.85625797,174.45464889,2026-05-01,2026-05-31
"2200 | BU DIA | Engage | Wedding Package Aurora Diamond | 3 - 31 May 26","Wedding Package Aurora Diamond | 3 - 31 May 26","2200 | BU DIA | Engage | Wedding Package Aurora Diamond | 3 - 31 May 26 [Other Province]",45-54,female,476,990,59,1,79,THB,2.76691741,163.24812737,7.97979798,163.24812737,2026-05-01,2026-05-31
"2200 | BU DIA | Message | Summer Shine | LEVA Collection | 2 - 31 May 26","Summer Shine | LEVA Collection","2200 | BU DIA | Message | Summer Shine | LEVA Collection | 2 - 31 May 26",55-64,female,980,1727,95,,86,THB,1.71738336,,4.97973364,163.15141937,2026-05-01,2026-05-31
"2200 | BU DIA x Pearl | Message | Pearl of Grace | 1 - 31 May 26","[Page Pearl]  Pearl of Grace | 1 - 31 May 26","2200 | BU DIA x Pearl | Message | Pearl of Grace | 1 - 31 May 26 [BKK]",35-44,male,4405,5635,255,2,62,THB,0.57013284,72.6919371,1.10026619,145.38387421,2026-05-01,2026-05-31
"2200 | BU DIA | Message | Shine Your way | เปล่งประกายในงบที่คุณเข้าถึง | 1 - 31 May 26","Shine Your way | เปล่งประกายในงบที่คุณเข้าถึง","2200 | BU DIA | Message | Shine Your way | เปล่งประกายในงบที่คุณเข้าถึง | 1 - 31 May 26 [BKK]",65+,female,350,1031,132,5,146,THB,1.03241739,27.25581901,14.16100873,136.27909504,2026-05-01,2026-05-31
"2200 | BU DIA x Pearl | Message | Pearl of Grace | 1 - 31 May 26","[Page Pearl] Pearl of Grace | 1 - 31 May 26","2200 | BU DIA x Pearl | Message | Pearl of Grace | 1 - 31 May 26 [Other Province]",55-64,female,2125,2828,160,3,75,THB,0.84212674,44.91342619,2.65205092,134.74027856,2026-05-01,2026-05-31
"2200 | BU DIA | Message | Summer Shine | LEVA Collection | 2 - 31 May 26","Summer Shine | LEVA Collection","2200 | BU DIA | Message | Summer Shine | LEVA Collection | 2 - 31 May 26",35-44,male,638,1495,76,3,96,THB,1.71783082,43.51838068,6.42140468,130.55514204,2026-05-01,2026-05-31
"2200 | BU DIA | Message | Pearl of Grace | 1 - 31 May 26","Pearl of Grace | 1 - 31 May 26","2200 | BU DIA | Message | Pearl of Grace | 1 - 31 May 26 [Other Province]",55-64,female,402,921,59,1,64,THB,2.10799885,124.37193217,6.94896851,124.37193217,2026-05-01,2026-05-31
