"Campaign name","Ad name","Ad set name",Age,Gender,Reach,Impressions,"Post engagements","Messaging conversations started","Clicks (all)",Currency,"Cost per post engagement","Cost per messaging conversation started","CTR (all)","Amount spent (THB)","Reporting starts","Reporting ends"
"2200 | DIA | Message | Wedding Package | 4 - 31 July 26","Message - Wedding Package - 4 - 31 July 26","2200 | DIA | Message | Wedding Package | 4 - 31 July 26 [Other-Province]",45-54,female,47,70,3,,9,THB,2.58852159,,12.85714286,7.76556476,2026-07-01,2026-07-06
"2200 | Pearl | Message |  Lovely in Pearls | 1 - 31 July 26","Pearl - Message -  Lovely in Pearls - 1 - 31 July 26","2200 | Pearl | Message |  Lovely in Pearls | 1 - 31 July 26  [BKK]",65+,female,57,96,2,,2,THB,3.88268422,,2.08333333,7.76536844,2026-07-01,2026-07-06
"2200 | DIA | Message | More Shine This July | 1 - 31 July 26","Message - More Shine This July - 1 - 31 July 26","2200 | DIA | Message | More Shine This July | 1 - 31 July 26  [BKK]",35-44,male,59,122,12,,20,THB,0.62932577,,16.39344262,7.5519093,2026-07-01,2026-07-06
"2200 | DIA | Message | Jewel of July | 1 - 15 July 26","Message - Jewel of July - 1 - 15 July 26","2200 | DIA | Message | Jewel of July | 1 - 15 July 26 [Other-Province]",35-44,male,110,169,5,,5,THB,1.44416889,,2.95857988,7.22084443,2026-07-01,2026-07-06
"2200 | DIA | Message | Jewel of July | 1 - 15 July 26","Message - Jewel of July - 1 - 15 July 26","2200 | DIA | Message | Jewel of July | 1 - 15 July 26 [Other-Province]",65+,female,38,64,1,,1,THB,7.0008187,,1.5625,7.0008187,2026-07-01,2026-07-06
"2200 | DIA | Message | More Shine This July | 1 - 31 July 26","Message - More Shine This July - 1 - 31 July 26","2200 | DIA | Message | More Shine This July | 1 - 31 July 26 [Other-Province]",55-64,female,27,38,5,,4,THB,1.392,,10.52631579,6.96,2026-07-01,2026-07-06
"2200 | DIA | Message | More Shine This July | 1 - 31 July 26","Message - More Shine This July - 1 - 31 July 26","2200 | DIA | Message | More Shine This July | 1 - 31 July 26  [BKK]",65+,male,4,7,,,0,THB,,,0,6.59166653,2026-07-01,2026-07-06
"2200 | DIA | Message | Lovely in Pearls | 1 - 31 July 26","Message - Lovely in Pearls - 1 - 31 July 26","2200 | DIA | Message | Lovely in Pearls | 1 - 31 July 26  [BKK]",35-44,male,81,135,3,1,7,THB,2.15920647,6.47761941,5.18518519,6.47761941,2026-07-01,2026-07-06
"2200 | DIA | Message | Wedding Package | 4 - 31 July 26","Message - Wedding Package - 4 - 31 July 26","2200 | DIA | Message | Wedding Package | 4 - 31 July 26  [BKK]",35-44,male,46,84,4,,7,THB,1.61125987,,8.33333333,6.44503947,2026-07-01,2026-07-06
"2200 | DIA | Message | More Shine This July | 1 - 31 July 26","Message - More Shine This July - 1 - 31 July 26","2200 | DIA | Message | More Shine This July | 1 - 31 July 26  [BKK]",25-34,male,53,135,3,,3,THB,2.09719689,,2.22222222,6.29159066,2026-07-01,2026-07-06
"2200 | Pearl | Message |  Lovely in Pearls | 1 - 31 July 26","Pearl - Message -  Lovely in Pearls - 1 - 31 July 26","2200 | Pearl | Message |  Lovely in Pearls | 1 - 31 July 26 [Other-Province] - Copy",55-64,female,39,70,,,0,THB,,,0,5.81,2026-07-01,2026-07-06
"2200 | DIA | Message | Lovely in Pearls | 1 - 31 July 26","Message - Lovely in Pearls - 1 - 31 July 26","2200 | DIA | Message | Lovely in Pearls | 1 - 31 July 26 [Other-Province]",65+,female,41,79,5,2,8,THB,1.14017635,2.85044089,10.12658228,5.70088177,2026-07-01,2026-07-06
"2200 | DIA | Message | Lovely in Pearls | 1 - 31 July 26","Message - Lovely in Pearls - 1 - 31 July 26","2200 | DIA | Message | Lovely in Pearls | 1 - 31 July 26 [Other-Province]",45-54,male,17,26,1,,2,THB,5.52085393,,7.69230769,5.52085393,2026-07-01,2026-07-06
"2200 | DIA | Message | More Shine This July | 1 - 31 July 26","Message - More Shine This July - 1 - 31 July 26","2200 | DIA | Message | More Shine This July | 1 - 31 July 26  [BKK]",65+,female,19,42,1,,1,THB,5.38136053,,2.38095238,5.38136053,2026-07-01,2026-07-06
"2200 | DIA | Message | Lovely in Pearls | 1 - 31 July 26","Message - Lovely in Pearls - 1 - 31 July 26","2200 | DIA | Message | Lovely in Pearls | 1 - 31 July 26  [BKK]",18-24,female,100,179,2,,8,THB,2.66224141,,4.46927374,5.32448283,2026-07-01,2026-07-06
